timestamp,log_level,component,message,log_file
2025-03-18 10:50:52.044,INFO,sbi,NF EndPoint(addr) setup [172.22.0.10:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:50:52.044,INFO,sbi,NF EndPoint(addr) setup [172.22.0.10:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:50:52.132,INFO,sbi,[7a767f52-03de-41f0-99a6-8ff1c6862477] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:50:52.132,INFO,sbi,[7a767f52-03de-41f0-99a6-8ff1c6862477] (NRF-notify) NF Profile updated [type:SMF] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:50:52.133,INFO,sbi,NF EndPoint(addr) setup [172.22.0.7:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:50:52.133,INFO,sbi,NF EndPoint(addr) setup [172.22.0.7:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:50:52.133,INFO,scp,NF EndPoint(addr) setup [172.22.0.10:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:01.740,INFO,sbi,[8039a02c-03de-41f0-b2d4-177f3fe2a597] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:51:01.740,INFO,sbi,[8039a02c-03de-41f0-b2d4-177f3fe2a597] (NRF-notify) NF Profile updated [type:BSF] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:51:01.740,INFO,sbi,NF EndPoint(addr) setup [172.22.0.29:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:51:01.740,INFO,sbi,NF EndPoint(addr) setup [172.22.0.29:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:01.886,INFO,sbi,[804fd572-03de-41f0-8ef8-4dcb427a072b] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:51:01.886,INFO,sbi,[804fd572-03de-41f0-8ef8-4dcb427a072b] (NRF-notify) NF Profile updated [type:PCF] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:51:01.886,INFO,sbi,NF EndPoint(addr) setup [172.22.0.27:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:51:01.886,INFO,sbi,NF EndPoint(addr) setup [172.22.0.27:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:01.886,INFO,sbi,NF EndPoint(addr) setup [172.22.0.27:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:01.886,INFO,sbi,NF EndPoint(addr) setup [172.22.0.27:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:01.886,INFO,scp,NF EndPoint(addr) setup [172.22.0.10:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:01.886,INFO,scp,NF EndPoint(addr) setup [172.22.0.7:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:02.035,INFO,sbi,[80669b18-03de-41f0-adf8-65ea8fc34b50] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:51:02.035,INFO,sbi,[80669b18-03de-41f0-adf8-65ea8fc34b50] (NRF-notify) NF Profile updated [type:UDR] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:51:02.035,INFO,sbi,NF EndPoint(addr) setup [172.22.0.14:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:51:02.035,INFO,sbi,NF EndPoint(addr) setup [172.22.0.14:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:02.035,INFO,scp,NF EndPoint(addr) setup [172.22.0.13:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:02.035,INFO,scp,NF EndPoint(addr) setup [172.22.0.27:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:02.844,INFO,sbi,[7a51af60-03de-41f0-b21d-fd724ebfd901] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:51:02.844,INFO,sbi,[7a51af60-03de-41f0-b21d-fd724ebfd901] (NRF-notify) NF Profile updated [type:AUSF] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:51:02.844,INFO,sbi,NF EndPoint(addr) setup [172.22.0.11:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:51:02.844,INFO,sbi,NF EndPoint(addr) setup [172.22.0.11:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:02.844,INFO,scp,NF EndPoint(addr) setup [172.22.0.10:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-18 10:51:02.872,INFO,sbi,[7a57506e-03de-41f0-bac0-9bacd5749130] (NRF-notify) NF registered (../lib/sbi/nnrf-handler.c:1133),scp.log
2025-03-18 10:51:02.872,INFO,sbi,[7a57506e-03de-41f0-bac0-9bacd5749130] (NRF-notify) NF Profile updated [type:NSSF] (../lib/sbi/nnrf-handler.c:1147),scp.log
2025-03-18 10:51:02.872,INFO,sbi,NF EndPoint(addr) setup [172.22.0.28:80] (../lib/sbi/context.c:2350),scp.log
2025-03-18 10:51:02.872,INFO,sbi,NF EndPoint(addr) setup [172.22.0.28:7777] (../lib/sbi/context.c:2089),scp.log
2025-03-18 10:51:02.872,INFO,scp,NF EndPoint(addr) setup [172.22.0.10:7777] (../src/scp/sbi-path.c:461),scp.log
2025-03-17 14:34:16.428,INFO,app,Configuration: '/open5gs/install/etc/open5gs/bsf.yaml' (../lib/app/ogs-init.c:144),bsf.log
2025-03-17 14:34:16.428,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/bsf.log' (../lib/app/ogs-init.c:147),bsf.log
2025-03-17 14:34:16.430,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),bsf.log
2025-03-17 14:34:16.430,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),bsf.log
2025-03-17 14:34:16.430,INFO,sbi,NF Service [nbsf-management] (../lib/sbi/context.c:1970),bsf.log
2025-03-17 14:34:16.430,INFO,sbi,nghttp2_server() [http://172.22.0.29]:7777 (../lib/sbi/nghttp2-server.c:435),bsf.log
2025-03-17 14:34:16.430,INFO,app,BSF initialize...done (../src/bsf/app.c:31),bsf.log
2025-03-17 14:34:16.433,INFO,sbi,[85abda0c-0334-41f0-845f-a9e1c9b6fc3a] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),bsf.log
2025-03-17 14:34:16.434,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),bsf.log
2025-03-17 14:34:16.434,INFO,sbi,"[85ac6b66-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:16.433843+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",bsf.log
2025-03-17 17:12:11.759,INFO,app,Configuration: '/open5gs/install/etc/open5gs/bsf.yaml' (../lib/app/ogs-init.c:144),bsf.log
2025-03-17 17:12:11.759,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/bsf.log' (../lib/app/ogs-init.c:147),bsf.log
2025-03-17 17:12:11.762,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),bsf.log
2025-03-17 17:12:11.762,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),bsf.log
2025-03-17 17:12:11.762,INFO,sbi,NF Service [nbsf-management] (../lib/sbi/context.c:1970),bsf.log
2025-03-17 17:12:11.762,INFO,sbi,nghttp2_server() [http://172.22.0.29]:7777 (../lib/sbi/nghttp2-server.c:435),bsf.log
2025-03-17 17:12:11.762,INFO,app,BSF initialize...done (../src/bsf/app.c:31),bsf.log
2025-03-17 17:12:11.763,INFO,sbi,[9568c048-034a-41f0-98be-5f5f6fef1647] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),bsf.log
2025-03-17 17:12:11.764,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),bsf.log
2025-03-17 17:12:11.764,INFO,sbi,"[956916ce-034a-41f0-8189-018fafa5b685] Subscription created until 2025-03-18T17:12:11.764160+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",bsf.log
2025-03-18 10:51:01.733,INFO,app,Configuration: '/open5gs/install/etc/open5gs/bsf.yaml' (../lib/app/ogs-init.c:144),bsf.log
2025-03-18 10:51:01.733,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/bsf.log' (../lib/app/ogs-init.c:147),bsf.log
2025-03-18 10:51:01.737,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),bsf.log
2025-03-18 10:51:01.737,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),bsf.log
2025-03-18 10:51:01.737,INFO,sbi,NF Service [nbsf-management] (../lib/sbi/context.c:1970),bsf.log
2025-03-18 10:51:01.738,INFO,sbi,nghttp2_server() [http://172.22.0.29]:7777 (../lib/sbi/nghttp2-server.c:435),bsf.log
2025-03-18 10:51:01.738,INFO,app,BSF initialize...done (../src/bsf/app.c:31),bsf.log
2025-03-18 10:51:01.740,INFO,sbi,[8039a02c-03de-41f0-b2d4-177f3fe2a597] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),bsf.log
2025-03-18 10:51:01.741,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),bsf.log
2025-03-18 10:51:01.741,INFO,sbi,"[803a49e6-03de-41f0-bcb2-cb5dfa7895e0] Subscription created until 2025-03-19T10:51:01.741360+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",bsf.log
2025-03-17 11:13:34.796,INFO,upf,[Removed] Number of UPF-sessions is now 0 (../src/upf/context.c:253),upf.log
2025-03-17 11:13:35.226,INFO,upf,[Added] Number of UPF-Sessions is now 1 (../src/upf/context.c:209),upf.log
2025-03-17 11:13:35.226,INFO,upf,UE F-SEID[UP:0x565 CP:0x295] APN[internet] PDN-Type[1] IPv4[192.168.100.5] IPv6[] (../src/upf/context.c:495),upf.log
2025-03-17 11:13:35.305,ERROR,upf,"Invalid packet [IP version:6, Packet Length:48] (../src/upf/gtp-path.c:622)",upf.log
2025-03-17 11:39:54.439,INFO,upf,[Removed] Number of UPF-sessions is now 0 (../src/upf/context.c:253),upf.log
2025-03-17 14:34:07.707,INFO,app,Configuration: '/open5gs/install/etc/open5gs/upf.yaml' (../lib/app/ogs-init.c:144),upf.log
2025-03-17 14:34:07.707,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/upf.log' (../lib/app/ogs-init.c:147),upf.log
2025-03-17 14:34:07.762,INFO,metrics,metrics_server() [http://172.22.0.8]:9091 (../lib/metrics/prometheus/context.c:299),upf.log
2025-03-17 14:34:07.762,INFO,pfcp,pfcp_server() [172.22.0.8]:8805 (../lib/pfcp/path.c:30),upf.log
2025-03-17 14:34:07.763,INFO,pfcp,ogs_pfcp_connect() [172.22.0.7]:8805 (../lib/pfcp/path.c:61),upf.log
2025-03-17 14:34:07.763,INFO,gtp,gtp_server() [172.22.0.8]:2152 (../lib/gtp/path.c:30),upf.log
2025-03-17 14:34:07.765,INFO,app,UPF initialize...done (../src/upf/app.c:31),upf.log
2025-03-17 14:34:07.766,INFO,upf,PFCP associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:184),upf.log
2025-03-17 14:34:10.202,WARNING,upf,PFCP[REQ] has already been associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:270),upf.log
2025-03-17 17:12:02.003,INFO,app,Configuration: '/open5gs/install/etc/open5gs/upf.yaml' (../lib/app/ogs-init.c:144),upf.log
2025-03-17 17:12:02.003,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/upf.log' (../lib/app/ogs-init.c:147),upf.log
2025-03-17 17:12:02.031,INFO,metrics,metrics_server() [http://172.22.0.8]:9091 (../lib/metrics/prometheus/context.c:299),upf.log
2025-03-17 17:12:02.032,INFO,pfcp,pfcp_server() [172.22.0.8]:8805 (../lib/pfcp/path.c:30),upf.log
2025-03-17 17:12:02.032,INFO,pfcp,ogs_pfcp_connect() [172.22.0.7]:8805 (../lib/pfcp/path.c:61),upf.log
2025-03-17 17:12:02.033,INFO,gtp,gtp_server() [172.22.0.8]:2152 (../lib/gtp/path.c:30),upf.log
2025-03-17 17:12:02.033,INFO,app,UPF initialize...done (../src/upf/app.c:31),upf.log
2025-03-17 17:12:02.077,INFO,upf,PFCP associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:184),upf.log
2025-03-17 17:12:04.534,WARNING,upf,PFCP[RSP] has already been associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:277),upf.log
2025-03-17 20:41:52.721,INFO,app,Configuration: '/open5gs/install/etc/open5gs/upf.yaml' (../lib/app/ogs-init.c:144),upf.log
2025-03-17 20:41:52.721,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/upf.log' (../lib/app/ogs-init.c:147),upf.log
2025-03-17 20:41:52.749,INFO,metrics,metrics_server() [http://172.22.0.8]:9091 (../lib/metrics/prometheus/context.c:299),upf.log
2025-03-17 20:41:52.749,INFO,pfcp,pfcp_server() [172.22.0.8]:8805 (../lib/pfcp/path.c:30),upf.log
2025-03-17 20:41:52.749,INFO,pfcp,ogs_pfcp_connect() [172.22.0.7]:8805 (../lib/pfcp/path.c:61),upf.log
2025-03-17 20:41:52.749,INFO,gtp,gtp_server() [172.22.0.8]:2152 (../lib/gtp/path.c:30),upf.log
2025-03-17 20:41:52.784,INFO,app,UPF initialize...done (../src/upf/app.c:31),upf.log
2025-03-17 20:41:52.784,INFO,upf,PFCP associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:184),upf.log
2025-03-17 20:41:55.064,WARNING,upf,PFCP[REQ] has already been associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:270),upf.log
2025-03-18 10:50:52.391,INFO,app,Configuration: '/open5gs/install/etc/open5gs/upf.yaml' (../lib/app/ogs-init.c:144),upf.log
2025-03-18 10:50:52.391,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/upf.log' (../lib/app/ogs-init.c:147),upf.log
2025-03-18 10:50:52.458,INFO,metrics,metrics_server() [http://172.22.0.8]:9091 (../lib/metrics/prometheus/context.c:299),upf.log
2025-03-18 10:50:52.459,INFO,pfcp,pfcp_server() [172.22.0.8]:8805 (../lib/pfcp/path.c:30),upf.log
2025-03-18 10:50:52.459,INFO,pfcp,ogs_pfcp_connect() [172.22.0.7]:8805 (../lib/pfcp/path.c:61),upf.log
2025-03-18 10:50:52.459,INFO,gtp,gtp_server() [172.22.0.8]:2152 (../lib/gtp/path.c:30),upf.log
2025-03-18 10:50:52.460,INFO,app,UPF initialize...done (../src/upf/app.c:31),upf.log
2025-03-18 10:50:52.460,INFO,upf,PFCP associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:184),upf.log
2025-03-18 10:50:54.635,WARNING,upf,PFCP[REQ] has already been associated [172.22.0.7]:8805 (../src/upf/pfcp-sm.c:270),upf.log
2025-03-17 11:13:34.869,WARNING,ausf,NF EndPoint(addr) updated [172.22.0.13:7777] (../src/ausf/nudm-handler.c:337),ausf.log
2025-03-17 11:13:34.869,INFO,ausf,NF EndPoint(addr) setup [172.22.0.13:7777] (../src/ausf/nudm-handler.c:337),ausf.log
2025-03-17 14:34:06.590,INFO,app,Configuration: '/open5gs/install/etc/open5gs/ausf.yaml' (../lib/app/ogs-init.c:144),ausf.log
2025-03-17 14:34:06.590,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/ausf.log' (../lib/app/ogs-init.c:147),ausf.log
2025-03-17 14:34:06.594,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),ausf.log
2025-03-17 14:34:06.595,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),ausf.log
2025-03-17 14:34:06.595,INFO,sbi,NF Service [nausf-auth] (../lib/sbi/context.c:1970),ausf.log
2025-03-17 14:34:06.596,INFO,sbi,nghttp2_server() [http://172.22.0.11]:7777 (../lib/sbi/nghttp2-server.c:435),ausf.log
2025-03-17 14:34:06.599,INFO,app,AUSF initialize...done (../src/ausf/app.c:31),ausf.log
2025-03-17 14:34:06.633,INFO,sbi,[7fcef830-0334-41f0-94da-cfe41d76b80d] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),ausf.log
2025-03-17 14:34:06.641,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 14:34:06.641,INFO,sbi,"[7fd5b558-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:06.638446+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 14:34:06.642,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 14:34:06.642,INFO,sbi,"[7fd5c9e4-0334-41f0-915d-f9463e1e61ff] Subscription created until 2025-03-18T14:34:06.638669+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 14:34:08.137,INFO,sbi,[UDM] (SCP-discover) NF registered [7fcb84de-0334-41f0-af1f-21208a3377ab] (../lib/sbi/path.c:212),ausf.log
2025-03-17 14:34:08.138,INFO,sbi,[7fcb84de-0334-41f0-af1f-21208a3377ab] NF Instance setup [type:UDM validity:0s] (../lib/sbi/path.c:227),ausf.log
2025-03-17 14:34:08.138,ERROR,ausf,[suci-0-001-01-0000-0-0-1234567895] HTTP response error [504] (../src/ausf/ue-sm.c:177),ausf.log
2025-03-17 17:12:01.731,INFO,app,Configuration: '/open5gs/install/etc/open5gs/ausf.yaml' (../lib/app/ogs-init.c:144),ausf.log
2025-03-17 17:12:01.731,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/ausf.log' (../lib/app/ogs-init.c:147),ausf.log
2025-03-17 17:12:01.737,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),ausf.log
2025-03-17 17:12:01.738,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),ausf.log
2025-03-17 17:12:01.738,INFO,sbi,NF Service [nausf-auth] (../lib/sbi/context.c:1970),ausf.log
2025-03-17 17:12:01.743,INFO,sbi,nghttp2_server() [http://172.22.0.11]:7777 (../lib/sbi/nghttp2-server.c:435),ausf.log
2025-03-17 17:12:01.743,INFO,app,AUSF initialize...done (../src/ausf/app.c:31),ausf.log
2025-03-17 17:12:01.946,ERROR,sbi,[8f6efb08-034a-41f0-876c-03fa5e375723] HTTP Response Status Code [500] (../lib/sbi/nf-sm.c:145),ausf.log
2025-03-17 17:12:03.947,WARNING,sbi,[8f6efb08-034a-41f0-876c-03fa5e375723] Retry registration with NRF (../lib/sbi/nf-sm.c:395),ausf.log
2025-03-17 17:12:03.948,INFO,sbi,[8f6efb08-034a-41f0-876c-03fa5e375723] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),ausf.log
2025-03-17 17:12:03.950,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 17:12:03.950,INFO,sbi,"[90c0a0c4-034a-41f0-8189-018fafa5b685] Subscription created until 2025-03-18T17:12:03.949246+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 17:12:03.950,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 17:12:03.950,INFO,sbi,"[90c0ac7c-034a-41f0-8189-018fafa5b685] Subscription created until 2025-03-18T17:12:03.949578+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 20:41:52.279,INFO,app,Configuration: '/open5gs/install/etc/open5gs/ausf.yaml' (../lib/app/ogs-init.c:144),ausf.log
2025-03-17 20:41:52.280,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/ausf.log' (../lib/app/ogs-init.c:147),ausf.log
2025-03-17 20:41:52.288,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),ausf.log
2025-03-17 20:41:52.288,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),ausf.log
2025-03-17 20:41:52.289,INFO,sbi,NF Service [nausf-auth] (../lib/sbi/context.c:1970),ausf.log
2025-03-17 20:41:52.292,INFO,sbi,nghttp2_server() [http://172.22.0.11]:7777 (../lib/sbi/nghttp2-server.c:435),ausf.log
2025-03-17 20:41:52.293,INFO,app,AUSF initialize...done (../src/ausf/app.c:31),ausf.log
2025-03-17 20:41:52.501,ERROR,sbi,[dffcb3cc-0367-41f0-8508-cde9e8cea81f] HTTP Response Status Code [500] (../lib/sbi/nf-sm.c:145),ausf.log
2025-03-17 20:41:54.506,WARNING,sbi,[dffcb3cc-0367-41f0-8508-cde9e8cea81f] Retry registration with NRF (../lib/sbi/nf-sm.c:395),ausf.log
2025-03-17 20:41:54.519,INFO,sbi,[dffcb3cc-0367-41f0-8508-cde9e8cea81f] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),ausf.log
2025-03-17 20:41:54.529,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 20:41:54.529,INFO,sbi,"[e152061e-0367-41f0-886f-ef9962b4c278] Subscription created until 2025-03-18T20:41:54.525260+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 20:41:54.529,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-17 20:41:54.529,INFO,sbi,"[e152239c-0367-41f0-886f-ef9962b4c278] Subscription created until 2025-03-18T20:41:54.525849+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-18 10:50:51.824,INFO,app,Configuration: '/open5gs/install/etc/open5gs/ausf.yaml' (../lib/app/ogs-init.c:144),ausf.log
2025-03-18 10:50:51.824,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/ausf.log' (../lib/app/ogs-init.c:147),ausf.log
2025-03-18 10:50:51.830,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),ausf.log
2025-03-18 10:50:51.830,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),ausf.log
2025-03-18 10:50:51.832,INFO,sbi,NF Service [nausf-auth] (../lib/sbi/context.c:1970),ausf.log
2025-03-18 10:50:51.837,INFO,sbi,nghttp2_server() [http://172.22.0.11]:7777 (../lib/sbi/nghttp2-server.c:435),ausf.log
2025-03-18 10:50:51.839,INFO,app,AUSF initialize...done (../src/ausf/app.c:31),ausf.log
2025-03-18 10:50:52.040,WARNING,sbi,[7] Failed to connect to 172.22.0.35 port 7777: Connection refused (../lib/sbi/client.c:738),ausf.log
2025-03-18 10:50:52.040,WARNING,sbi,ogs_sbi_client_handler() failed [-1] (../lib/sbi/path.c:62),ausf.log
2025-03-18 10:51:02.843,WARNING,sbi,[7a51af60-03de-41f0-b21d-fd724ebfd901] Retry registration with NRF (../lib/sbi/nf-sm.c:169),ausf.log
2025-03-18 10:51:02.845,INFO,sbi,[7a51af60-03de-41f0-b21d-fd724ebfd901] NF registered [Heartbeat:10s] (../lib/sbi/nf-sm.c:208),ausf.log
2025-03-18 10:51:02.846,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-18 10:51:02.846,INFO,sbi,"[80e2d462-03de-41f0-bcb2-cb5dfa7895e0] Subscription created until 2025-03-19T10:51:02.845900+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-18 10:51:02.846,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/nnrf-handler.c:949),ausf.log
2025-03-18 10:51:02.846,INFO,sbi,"[80e2dfa2-03de-41f0-bcb2-cb5dfa7895e0] Subscription created until 2025-03-19T10:51:02.846139+01:00 [duration:86400000000,validity:86400.000000,patch:43200.000000] (../lib/sbi/nnrf-handler.c:868)",ausf.log
2025-03-17 11:13:34.945,WARNING,pcf,NF EndPoint(addr) updated [172.22.0.10:7777] (../src/pcf/npcf-handler.c:114),pcf.log
2025-03-17 11:13:34.945,INFO,pcf,NF EndPoint(addr) setup [172.22.0.10:7777] (../src/pcf/npcf-handler.c:114),pcf.log
2025-03-17 11:13:34.946,WARNING,sbi,[UDR] (SCP-discover) NF has already been added [91afa1e0-0315-41f0-86a0-0df79c76a94a] (../lib/sbi/path.c:217),pcf.log
2025-03-17 11:13:34.946,WARNING,sbi,[91afa1e0-0315-41f0-86a0-0df79c76a94a] NF Instance updated [type:UDR validity:0s] (../lib/sbi/path.c:227),pcf.log
2025-03-17 11:13:34.946,INFO,sbi,[91afa1e0-0315-41f0-86a0-0df79c76a94a] NF Instance setup [type:UDR validity:0s] (../lib/sbi/path.c:227),pcf.log
2025-03-17 11:13:35.222,INFO,pcf,NF EndPoint(addr) setup [172.22.0.7:7777] (../src/pcf/npcf-handler.c:440),pcf.log
2025-03-17 11:13:35.224,WARNING,sbi,[UDR] (SCP-discover) NF has already been added [91afa1e0-0315-41f0-86a0-0df79c76a94a] (../lib/sbi/path.c:217),pcf.log
2025-03-17 11:13:35.224,INFO,sbi,[91afa1e0-0315-41f0-86a0-0df79c76a94a] NF Instance setup [type:UDR validity:0s] (../lib/sbi/path.c:227),pcf.log
2025-03-17 11:13:35.225,WARNING,sbi,[BSF] (SCP-discover) NF has already been added [91a9faba-0315-41f0-907c-91c503a0cda6] (../lib/sbi/path.c:217),pcf.log
2025-03-17 11:13:35.225,INFO,sbi,[91a9faba-0315-41f0-907c-91c503a0cda6] NF Instance setup [type:BSF validity:0s] (../lib/sbi/path.c:227),pcf.log
2025-03-17 11:13:35.225,INFO,pcf,NF EndPoint(addr) setup [172.22.0.29:7777] (../src/pcf/nbsf-handler.c:121),pcf.log
2025-03-17 14:34:16.475,INFO,app,Configuration: '/open5gs/install/etc/open5gs/pcf.yaml' (../lib/app/ogs-init.c:144),pcf.log
2025-03-17 14:34:16.475,INFO,app,File Logging: '/open5gs/install/var/log/open5gs/pcf.log' (../lib/app/ogs-init.c:147),pcf.log
2025-03-17 14:34:16.478,INFO,sbi,NF EndPoint(addr) setup [172.22.0.12:7777] (../lib/sbi/context.c:457),pcf.log
2025-03-17 14:34:16.478,INFO,sbi,NF EndPoint(addr) setup [172.22.0.35:7777] (../lib/sbi/context.c:505),pcf.log
2025-03-17 14:34:16.478,INFO,metrics,metrics_server() [http://172.22.0.27]:9091 (../lib/metrics/prometheus/context.c:299),pcf.log
2025-03-17 14:34:16.480,INFO,dbi,MongoDB URI: 'mongodb://172.22.0.2/open5gs' (../lib/dbi/ogs-mongoc.c:130),pcf.log
